id,origin,DOI,PMID,PMCID
b929deae3c,10.2307%2F3584952,10.2307/3584952,,
bbc06508f5,PMC5414721,10.2147/prom.s125500,28490913,PMC5414721
d117727171,10.1086%2F251265,10.1086/251265,,
b905b50e4a,10.2307%2F3584955,10.1086/654089,,
cc89e9a93b,10.1257%2Fjep.24.3.97,10.1257/jep.24.3.97,,
fd7708bb99,10.1007%2Fs11293-007-9097-3,10.1007/s11293-007-9097-3,,
ef2099752e,PMC2957005,,,PMC2957005
ae912cb795,10.1257%2Fjep.7.2.87,10.1257/jep.7.2.87,,
c76e045a53,PMC4027673,,,PMC4027673
d97347a592,10.1257%2F0895330041371204,10.1257/0895330041371204,,
a91e7eccfb,PMC3932352,10.3342/ceo.2014.7.1.63,24587884,PMC3932352
ef6b6e78b5,PMC3834716,10.5114/pdia.2013.35625,24278075,PMC3834716
a1bc5b42c5,10.1080%2F00074918.2012.694152,10.1080/00074918.2012.694152,,
cd926173f2,PMC5111732,,,PMC5111732
ea7eaaa2ce,10.1257%2Fjep.4.3.213,10.1257/jep.4.3.213,,
bffa7c188e,PMC4792212,10.2147/ppa.s90967,27022251,PMC4792212
a6d711a467,10.2307%2F3584981,10.2307/3584981,,
d44bd29dca,PMC4794876,10.4103/0366-6999.170238,26612301,PMC4794876
c8faf10e9d,10.1007%2Fs10683-011-9306-4,10.1007/s10683-011-9306-4,,
e8a1ff34df,PMC3457735,10.1084/jem.20112738,22927549,PMC3457735
f3f43e3568,10.1007%2Fs11294-017-9638-8,10.1007/s11294-017-9638-8,,
da55044ba5,PMC2552405,10.1093/europace/eun203,18703585,PMC2552405
be3260c9be,10.1257%2Faer.102.1.524,10.1257/aer.102.1.524,,
ce2ec09952,10.1086%2F251250,10.1086/251250,,
a30b2d7b6e,PMC4780236,10.5487/tr.2016.32.1.021,26977256,PMC4780236
bff1c10c8f,10.1086%2F251253,10.1086/251253,,
e4721e82d1,10.1007%2Fs00191-013-0322-8,10.1007/s00191-013-0322-8,,
de260d322f,10.1086%2F251252,10.1086%2F251252,,
bd235399c9,10.1257%2Faer.100.2.667,10.1257/aer.100.2.667,,
d405d3e467,PMC3296815,10.3858/emm.2012.44.2.029,22257882,PMC3296815
fed2d6d220,10.2307%2F3584970,10.2307/3584970,,
d1dd3690ef,PMC3970613,10.1590/0074-0276108042013016,,PMC3970613
e6358c8801,10.2307%2F3584975,10.2307/3584975,,
d211852bf7,10.2307%2F3584978,10.2307/3584978,,
e52e31470a,10.1086%2F252578,10.1086/252578,,
bc191c8738,10.1007%2Fs11150-016-9328-y,10.1007/s11150-016-9328-y,,
f5c44828f1,10.1257%2Fjep.5.2.209,10.1257/jep.12.3.183,,
f042cd4b52,10.1257%2Fjep.3.4.181,10.1257/jep.3.4.181,,
b4f17c32eb,10.1007%2Fs10888-017-9350-1,10.1007/s10888-017-9350-1,,
b783d74dd9,10.1086%2F252571,10.1086/252571,,
a7818f0baf,PMC4968641,10.5423/ppj.oa.12.2015.0256,27493606,PMC4968641
d4c4240922,10.1111%2Fj.1467-8462.2009.00566.x,10.1111/j.1467-8462.2009.00566.x,,
e74336e37a,PMC5178839,10.4081/ijfs.2016.6147,28058246,PMC5178839
b66600247b,PMC4165303,10.1002/hipo.22176,23929788,PMC4165303
ccb95b48e5,10.1017%2Fs1365100516001231,10.1017/s1365100516001231,,
a7e2f95863,10.1257%2Fjep.20.2.221,10.1257/jep.20.2.221,,
e35104e2c9,PMC3258555,10.7150/ijms.3989,22253560,PMC3258555
e2d271d1c1,10.1257%2Faer.100.2.680,10.1257/aer.100.2.680,,
f84384de89,PMC4790490,10.2147/ijnrd.s89704,27022297,PMC4790490
ee338084f7,PMC3944355,10.1262/jrd.2012-169,23719562,PMC3944355
ccfd6fb4d0,PMC4387617,10.5935/abc.20150004,25714409,PMC4387617
ce8a283dca,10.1111%2Fiere.12064,10.1111/iere.12044,,
e759d83c92,PMC3897564,10.4161/onci.26493,24490127,PMC3897564
cf79bc3ec6,10.1086%2F252568,10.1086/252568,,
f2663ca3d5,PMC3063929,10.3347/kjp.2011.49.1.69,21461272,PMC3063929
de49180d32,10.1257%2Fjep.14.2.149,10.3386/w7461,,
d32b2ff699,10.1111%2Fj.1468-5876.2007.00390.x,10.1111/j.1468-5876.2007.00390.x,,
f4c5e7fb44,10.1257%2Fjep.26.4.103,10.1257/jep.26.4.103,,
f21907159e,10.1111%2Fj.1468-0270.2012.02191,10.1111/j.1468-0270.2012.02191,,
bd6eef03dc,PMC4163596,10.5535/arm.2014.38.4.554,25229035,PMC4163596
f7f5dda52f,10.1257%2Fjep.3.4.153,10.1257/jep.3.4.153,,
b3aae29ea3,10.1524%2Fjbwg.2009.50.2.masthead,10.1524/jbwg.2009.50.2.masthead,,
a1b890557c,10.1007%2Fs11151-017-9585-9,10.1007/s11151-017-9585-9,,
cd2db4d974,10.1257%2Fjep.28.1.3,10.1257/jep.28.1.3,,
ad8153add7,PMC3888616,10.1136/annrheumdis-2013-203419,23749611,PMC3888616
b737d3bb88,PMC5424967,10.1186/1744-8069-10-1,24398034,PMC3912895
a4979abadb,10.1086%2F251222,10.1086/251222,,
cd6d45008f,PMC5272932,10.1016/j.jare.2016.07.004,28149647,PMC5272932
f760d21352,10.1257%2F0895330053147886,10.1257/0895330053147886,,
d3a4c00cd6,PMC5293856,10.1136/medethics-2015-103120,28062651,PMC5293856
c557c360d9,10.1257%2Fjep.14.2.133,10.1257/jep.14.2.133,,
a50634f1e3,10.1257%2Faer.100.2.678,10.1257/aer.100.2.678,,
ee0da7687e,10.1257%2Fjep.3.4.167,10.1257/jep.3.4.167,,
f103c7d279,10.1524%2Fjbwg.1996.37.2.5,10.1524%2Fjbwg.1996.37.2.5,,
cdb7e88c02,10.1257%2Fjep.31.3.47,10.1257/jep.31.3.47,,
d450020792,10.1086%2Fma.2.4623703,10.1086/ma.2.4623703,,
a162ac8ddf,10.1257%2Fjep.3.4.65,10.1257/jep.3.4.65,,
efa7acf634,10.1111%2Fecoj.12242,10.1111/ecoj.12242,,
af0d4e8b6f,10.1086%2F250806,10.1086%2F250806,,
e9d70f6199,10.1080%2F09645292.2016.1238879,10.1080/09645292.2016.1238879,,
b4f9c8f112,10.1111%2F1467-8462.12147,10.1111/1467-8462.12147,,
dac8477c88,10.1007%2Fs10683-017-9534-3,10.1007/s10683-017-9518-3,,
fa1f1a9802,PMC4800885,10.15537/smj.2016.3.13006,26905343,PMC4800885
f088345337,PMC3221323,10.1136/thx.2010.145490,21749984,PMC3221323
db125f772b,PMC3287171,10.1093/nar/gkr1207,22156374,PMC3287171
c463e92cda,PMC5288459,10.1016/j.redox.2017.01.001,28160743,PMC5288459
b6964ac160,PMC4302187,10.3988/jcn.2015.11.1.97,25628744,PMC4302187
f424199dfc,10.1007%2Fs11293-016-9524-4,10.1007/s11293-016-9524-4,,
f0e507978e,PMC5244872,10.14309/crj.2017.5,28138449,PMC5244872
b480657756,10.1257%2F0895330042162430,10.2139/ssrn.440920,,
bf004f6d0c,PMC3979995,10.7150/ijbs.8754,24719560,PMC3979995
f804c78926,10.1111%2Fj.1467-8462.2007.00479.x,10.1111/j.1467-8462.2007.00479.x,,
e6012901ca,10.1111%2Fecoj.12231,10.1111/ecoj.12231,27330195,PMC4911197
cf1b9815a2,PMC3335230,,,PMC3335230
db7833c64e,10.1111%2Fecoj.12239,10.1111/ecoj.12239,27212714,PMC4871274
ada15b1352,10.1257%2Fjep.13.1.165,10.1257/jep.13.1.165,,
ea650a9712,10.1111%2Fj.1468-0297.2008.02176.x,10.1111/j.1468-0297.2008.02176.x,,
c2dcd985ae,PMC5365287,10.3340/jkns.2016.0707.009,28264249,PMC5365287
a24b0a5691,10.1111%2Ftwec.12404,10.1111/twec.12270,,
d04c6463e7,10.1257%2F0895330041371295,10.1257/jep.12.3.183,,
ceddce946f,PMC3806673,10.1159/000355414,24163684,PMC3806673
fe7b127cb9,10.1111%2Fecoj.12221,10.1111/ecoj.12221,,
cd10a02511,10.1007%2Fs11558-010-9091-4,10.1007/s11558-010-9091-4,,
fee20557bb,10.1086%2F253059,10.1086/253059,,
b81fda289e,10.1007%2Fs10645-011-9168-3,10.1007/s10645-011-9168-3,,
e19ac7af7f,10.1111%2Fecoj.12225,10.1111/ecoj.12225,,
d24b8f9012,10.1080%2F09638199.2017.1353125,10.1080/09638199.2017.1353125,,
e53cd04f31,PMC3356145,10.3389/fendo.2011.00103,22654838,PMC3356145
fa304ade79,PMC5240490,10.3348/kjr.2017.18.1.208,28096730,PMC5240490
e1473b4202,10.1111%2Fecoj.12229,10.1111/ecoj.12229,,
be7a79f38a,PMC5435595,10.1016/j.rmcr.2017.05.004,28560148,PMC5435595
a23325f846,10.1086%2F253057,10.1086/253057,,
d38283c549,10.1257%2Fjep.26.1.243,10.1257/jep.26.1.243,,
cc57c95d41,10.1086%2F253056,10.1086/253056,,
e132da44f3,10.1007%2Fs11127-010-9659-9,10.1007/s11127-010-9659-9,,
a99d9f4dc0,PMC4342779,10.3345/kjp.2015.58.1.33,25729397,PMC4342779
ff114f8391,10.1086%2Fma.2.4623712,10.1086/ma.2.4623712,,
bef3470da2,10.1086%2Fma.2.4623713,10.1086/ma.2.4623713,,
d8bac4c7a5,PMC3806668,10.1159/000354611,24163681,PMC3806668
aef51c6471,10.1257%2F0895330027229,10.1257/0895330027229,,
d3799c8dc6,10.2307%2F3585403,10.3386/w7777,,
b215960b27,10.1017%2Fs1365100518000068,10.1017/s1365100518000068,,
c860271a9b,PMC5226190,10.14309/crj.2016.168,28119946,PMC5226190
caacb1c8b2,10.1111%2Fiere.12015,10.1111/iere.12000,,
e34d97b2a2,10.1111%2Fecoj.12219,10.1111/ecoj.12219,,
db375f5202,PMC3336542,,,PMC3336542
dbb748ef99,PMC4430137,10.1016/j.ijscr.2015.03.040,25828476,PMC4430137
a4b61d4423,PMC5081497,10.7461/jcen.2016.18.2.120,27790403,PMC5081497
b065ada26c,PMC4155134,10.3393/ac.2014.30.4.163,25210684,PMC4155134
f3492984f6,10.1111%2Fj.1468-0351.2009.00374.x,10.1111/j.1468-0351.2009.00374.x,,
ee4a531179,10.1111%2Fboer.12089,10.1111/boer.12089,,
e8cfa0f2e2,10.1086%2Fma.2.4623717,10.1086/ma.2.4623717,,
ef608fd5b3,PMC4583605,10.5812/ircmj.26904,26421177,PMC4583605
f1e4c16753,10.1111%2Ftwec.12453,10.1111/twec.12453,,
dccd5e145b,10.1057%2Feej.2014.10,10.1057/eej.2014.10,,
e3036fe32d,10.1111%2Ftwec.12450,10.1111/twec.12450,,
dd4a408db8,10.1111%2Fecoj.12200,10.1111/ecoj.12200,,
c4ae913e0b,10.1257%2Faer.p20171065,10.1257/aer.p20171065,,
fe75b9fe90,10.1007%2Fs00191-008-0091-y,10.1007/s00191-008-0091-y,,
bbdb641166,10.1111%2F1467-8462.12105,10.1111/1467-8462.12105,,
e472505194,10.1111%2Fecoj.12204,10.1111/ecoj.12204,,
d6e4a85b12,PMC3336595,,,PMC3336595
d051f1d6aa,10.1111%2F1467-8462.12102,10.1111/1467-8462.12102,,
a7b6700d4e,PMC3766914,10.1016/j.phrp.2011.05.003,24159449,PMC3766914
d07e62b558,10.1111%2Fj.1475-5890.2015.12092,10.1111/j.1475-5890.2015.12092,,
abeac44abc,PMC3816894,10.2337/dc13-1522,24159184,PMC3816894
d600bcf350,10.1086%2F253033,10.1086/253033,,
fea3eba06c,10.1007%2Fs10645-009-9113-x,10.1007/s10645-009-9113-x,,
f834c7df2c,10.1007%2Fs10818-008-9047-4,10.1007/s10818-008-9047-4,,
db3e563b4b,PMC4333854,10.5090/kjtcs.2015.48.1.70,25705603,PMC4333854
b3ced40270,10.1111%2Ftwec.12458,10.1111/twec.12458,,
c6474d8af4,10.1111%2Ftwec.12457,10.1111%2Ftwec.12457,,
dfcd261601,10.1257%2Fjep.23.4.25,10.1257/jep.23.4.25,19946978,
d9ecd36eb1,PMC4680075,,,PMC4680075
eccc70a4e3,10.1257%2F0895330041371268,10.1257/0895330041371268,,
d181089d58,PMC4005350,10.5415/apallergy.2014.4.2.75,24809012,PMC4005350
bcf1b15e0c,PMC3520629,10.5581/1516-8484.20110025,23284252,PMC3520629
a723d74934,PMC4569313,10.1091/mbc.E14-07-1246),,PMC4569313
c4d0017fd9,PMC3521954,10.5946/ce.2012.45.4.451,23251900,PMC3521954
af3f00670e,10.1007%2Fs10657-010-9192-9,10.1007/s10657-010-9192-9,,
d3f1b24c3e,PMC4593888,10.4081/idr.2015.6103,26500742,PMC4593888
a040b22539,PMC3999574,10.1159/000360847,24803893,PMC3999574
c0a6541a2b,PMC5334128,10.4258/hir.2017.23.1.25,28261528,PMC5334128
f11b649b54,PMC2996622,10.4184/asj.2010.4.2.109,21165314,PMC2996622
b6964e7725,10.1257%2Faer.20151080,10.1257/aer.20151080,27784907,PMC5076021
a6ad3b2068,PMC4492334,10.14701/kjhbps.2014.18.1.14,26155241,PMC4492334
a63b57b7e4,PMC4765498,10.1293/tox.29.1s,26973378,PMC4765498
d7097d1220,10.1017%2Fs1365100513000357,10.1017/s1365100513000357,,
d3d90d0c0b,10.1257%2Fjep.21.2.3,10.1257/jep.21.2.3,,
c15b236ec0,PMC5102042,10.3892/mmr.2016.5814,27748933,PMC5102042
e70e2cec10,10.1080%2F00036846.2016.1203089,10.1080/00036846.2016.1203089,,
c5969b23ad,10.1007%2Fs10683-013-9383-7,10.1007/s10683-013-9383-7,,
c16a30bb65,10.1017%2Fs1365100510000167,10.1017/s1365100510000167,,
f7ed112b3b,10.1080%2F17421772.2011.542614,10.1080/17421772.2011.542614,,
a087c15a46,10.1086%2F253013,10.1086/253013,,
ac65d50191,10.1086%2F253012,10.1086%2F253012,,
f12c9e87f3,10.1111%2Ftwec.12435,10.1111/twec.12435,,
a17aa09912,PMC3234630,10.1293/tox.23.213,22272032,PMC3234630
a9104b3d3b,10.1257%2Faer.20131483,10.1257/aer.20131483,,
c212e160ae,10.1007%2Fs10645-007-9075-9,10.1007/s10645-007-9075-9,,
a3f47e6a73,10.1086%2F253004,10.1086%2F253004,,
b8f54c36b2,10.1086%2F253003,10.1086/253003,,
b8de330338,10.1111%2Fj.1475-5890.2007.00046.x,10.1111%2Fj.1475-5890.2007.00046.x,,
b4969d98b4,10.1257%2Faer.100.2.715,10.1257/aer.100.2.715,,
db06c21cdf,10.1111%2Ftwec.12427,10.1111/twec.12427,,
f209bf4667,10.1111%2Fj.1813-6982.2012.01325.x,10.1111/j.1813-6982.2011.01312.x,,
b2399519d2,PMC4664860,10.1093/omcr/omv029,26634145,PMC4664860
c92fb0a442,10.1007%2Fs11166-014-9188-x,10.1007/s11166-014-9188-x,,
ab2e6b566f,10.1257%2Fjep.24.1.241,10.1257/jep.24.1.241,,
bcb08ebb86,PMC3579337,10.2337/dc12-0354,23431092,PMC3579337
ec482c3874,10.1086%2F250883,10.1086/250883,,
dd2bce5433,10.1257%2Fjep.25.2.3,10.1257/jep.25.2.3,,
b2bd85f6f2,PMC3546408,,,PMC3546408
c446416959,PMC5417780,10.5009/gnl16211,27965477,PMC5417780
efbae1a63e,PMC4568887,10.1590/s1517-838246320140507,26413043,PMC4568887
ec5c401dae,10.1257%2F0895330027283,10.1257/0895330027283,,
ba04b42003,PMC4453662,10.1038/bjc.2014.657,25584493,PMC4453662
c4ec401992,PMC5021228,10.1093/infdis/jiw297,27418050,PMC5021228
c758fc8944,PMC5138868,,,PMC5138868
e2ffc2e687,PMC3400920,10.5114/aoms.2012.29535,,PMC3400920
dc436a4cb8,10.1017%2Fs1365100515000504,10.1017/s1365100515000504,,
a8bf1f1ee7,10.1111%2Fjoes.12192,10.1111/joes.12192,,
a673fbc138,PMC3077646,10.1074/jbc.m110.212902,21357417,PMC3077646
e1f7fac015,10.1080%2F13571516.2018.1432173,10.1080/13571516.2018.1432173,,
ffadf307f2,10.1111%2Fj.1468-0297.2012.02519.x,10.1111/j.1468-0297.2012.02519.x,,
b77b18a62d,PMC4974442,10.1002/ccr3.627,27525098,PMC4974442
f832ba6735,PMC5121195,10.7916/D80K28X2,,PMC5121195
c756a76777,PMC3383710,10.4161/bioa.20320,22754619,PMC3383710
d8c3b23ab3,PMC4389438,10.5935/1678-9741.20130077,24598951,PMC4389438
cce294b6f7,10.1086%2F250867,10.1086/250867,,
bdf5083a3d,10.1257%2Fjep.7.4.3,10.1257/jep.7.4.3,,
b4c2e3270e,10.1257%2Fjep.25.2.i,10.1257/jep.25.2.i,,
a76ed15014,10.1111%2Fjoes.12163,10.1111/joes.12163,,
bda9ae2ba8,10.1002%2F%28sici%291520-6688%28200024%2919%3A1%3C186%3A%3Aaid-pam21%3E3.0.co%3B2-l,10.1002%2F%28sici%291520-6688%28200024%2919%3A1%3C186%3A%3Aaid-pam21%3E3.0.co%3B2-l,,
d1d1bdd8a6,10.1257%2Fjep.10.4.91,10.1257/jep.10.4.91,,
ac9c251bb1,10.1007%2Fs10888-008-9084-1,10.1007/s10888-007-9063-y,,
b64594faf5,PMC3114242,10.1364/boe.2.001778,,PMC3114242
a9d0af8814,PMC3819903,10.4062/biomolther.2013.043,24244815,PMC3819903
b843616a5c,10.1007%2Fs11127-011-9893-9,10.1007/s11127-011-9893-9,,
c594798cf1,10.1002%2Fpam.20445,10.1002/pam.20443,,
dee572ed47,10.1111%2Fj.1475-5890.2015.12078,10.1111/j.1475-5890.2015.12078,,
df9f9898a7,10.1023%2Fb%3Acsem.0000038839.98836.5c,10.2139/ssrn.291861,,
acd0f8a287,10.1177%2F0486613415586988,10.1177/0486613415586988,,
ac74291fe6,10.1257%2Fjep.11.4.235,10.1257/jep.11.4.235,,
a9af8b3957,10.1086%2F694161,10.1086/694161,,
c0ddaa7145,10.1007%2Fs10797-007-9053-9,10.1007/s10797-007-9053-9,,
ce2dd0ac1c,10.1007%2Fs10683-014-9414-z,10.1007/s10683-014-9414-z,,
b99ca2c42f,10.1007%2Fs10887-014-9108-6,10.1007/s10887-014-9108-6,,
d55ffb7b3b,PMC4073488,10.1128/mbio.01171-14,24961691,PMC4073488
b52ac18984,10.1177%2F0486613415586983,10.1177/0486613415586983,,
dd6dfe9c11,10.1111%2Fj.0741-6261.2008.00017.x,10.3386/w10079,,
cb61d146e2,PMC4718263,10.1097/md.0000000000002452,26765437,PMC4718263
ac5267cbc7,10.1177%2F0486613415586980,10.1177/0486613415586980,,
beaeba8379,PMC3219855,10.4174/jkss.2011.81.4.281,22111085,PMC3219855
dbd6639abc,10.1086%2F250845,10.1086/250845,,
a32c9bf055,PMC5417743,10.2147/eb.s51822,28539791,PMC5417743
aa05ed5a23,10.1257%2F089533002760278695,10.1257/089533002760278695,,
bbe13521f0,PMC3963535,10.1136/neurintsurg-2012-010593,23516268,PMC3963535
f3018aa4d0,10.1007%2Fs11127-009-9441-z,10.1007/s11127-009-9441-z,,
cf0da6a944,PMC4309346,,,PMC4309346
bee3d21474,PMC4660459,10.1590/S0036-46652015000500016,,PMC4660459
c4d2dce305,10.1111%2Fjoes.12140,10.1111/joes.12140,,
f392233dfe,PMC3590560,10.1038/srep01402,23466678,PMC3590560
d23b16f7e1,10.1111%2Fjoes.12137,10.1111/joes.12137,,
e36542a0b4,10.1111%2Fjoes.12136,10.1111/joes.12136,,
f5335bc85b,10.1007%2Fs10797-008-9087-7,10.1007/s10797-008-9087-7,,
bdf3f7e4a9,10.1007%2Fs00191-011-0249-x,10.1007/s00191-011-0249-x,,
f4e82567e9,10.1086%2F250833,10.1086%2F250833,,
f3cfeed9c7,10.1257%2Fjep.31.1.161,10.1257/jep.31.1.161,,
cc15e4a65d,PMC4309350,10.2185/jrm.6.54,25648346,PMC4309350
f3d08da44d,10.1086%2F250835,10.1086/250835,,
df3db71074,10.1007%2Fs10258-009-0052-x,10.1007/s10258-009-0052-x,,
e776569bd2,10.1111%2Fj.1475-4932.1994.tb01865.x,10.1111/j.1475-4932.1994.tb01865.x,,
e70bc6555d,10.1007%2Fs11127-017-0453-9,10.1007/s11127-017-0453-9,,
ccc3a3a69c,PMC3582934,10.5021/ad.2013.25.1.84,23467309,PMC3582934
dbcc20de55,PMC4785010,10.1270/jsbbs.66.328,27162504,PMC4785010
a3a017e40a,PMC3886096,10.5037/jomr.2012.3402,24422020,PMC3886096
ec057abba4,PMC3927027,10.1589/jpts.26.139,24567694,PMC3927027
b5a0ab18df,PMC4314705,10.1002/wdev.139,25262818,PMC4314705
b45338788a,PMC4310345,10.2147/ijgm.s76588,25653551,PMC4310345
ab01409c49,PMC4843151,10.14309/crj.2016.44,27144199,PMC4843151
d268d688c8,PMC4815944,10.4081/idr.2016.6418,27103975,PMC4815944
a0664662a5,PMC4531573,,,PMC4531573
b7fd5f55d6,10.1111%2Fecoj.12260,10.1111/ecoj.12260,,
a41599d277,10.1111%2Fecoj.12267,10.1111/ecoj.12267,,
a738b7d7bc,10.1257%2Fjep.27.2.97,10.1257/jep.27.2.97,,
a809f63e2b,PMC3220898,10.1159/000331663,22114571,PMC3220898
dbd7d91534,PMC3311235,10.7150/thno.3726,22448194,PMC3311235
c229480e13,PMC5353290,10.1136/bmjopen-2016-015358,28259855,PMC5353290
ecb6cfd7dc,PMC4568868,10.1590/S1517-838246320140177,,PMC4568868
c8647bbabb,PMC4453602,10.1038/bjc.2014.546,25333343,PMC4453602
d042ef02e2,10.1111%2Fj.1538-4616.2008.00102.x,10.1111/j.1538-4616.2008.00102.x,,
c4511e5738,10.1007%2Fs10888-016-9342-6,10.1007/s10888-016-9342-6,,
f8104b70f4,10.1257%2Fjep.12.3.53,10.1257/jep.12.3.53,,
e626b5ecb0,10.1111%2Fecoj.12250,10.1111/ecoj.12250,,
f1f6995878,10.1257%2Fjep.3.4.11,10.1257/jep.3.4.11,,
d234a2dc6d,10.1257%2Fjep.31.1.183,10.1257/jep.31.1.183,,
aaa9199005,PMC3921707,,,PMC3921707
ab08568f85,10.1007%2Fs10663-014-9256-0,10.1007/s10663-014-9256-0,,
a811d09f1b,10.1086%2F250814,10.1086/250814,,
cdb08c026e,10.1080%2F1540496x.2016.1227654,10.1080/1540496x.2016.1227654,,
f6477187fb,PMC4921935,10.1016/j.jare.2016.01.003,27408761,PMC4921935
f2b24e45aa,PMC3709529,,,PMC3709529
c7bd13c6e0,10.1007%2Fs00712-016-0471-y,10.1007/s00712-016-0471-y,,
dce3f121cb,10.1080%2F13545701.2014.960301,10.1080/13545701.2014.960301,,
a5aa75f6c2,10.1111%2Fjoes.12132,10.1111/joes.12132,,
abc939511b,10.1257%2F0895330027274,10.1257/0895330027274,,
df75d00e36,10.1111%2Fjoes.12127,10.1111/joes.12127,,
f588cf8344,10.1086%2F253080,10.1086%2F253080,,
f9d4559022,PMC2878032,10.1074/jbc.m110.117234,20335170,PMC2878032
b6caa89e8c,10.1007%2Fbf02319875,10.1007/bf02319875,,
c2e6189b5a,10.1007%2Fs10888-010-9127-2,10.1007/s10888-010-9127-2,,
ce42e808bc,10.1007%2Fs10888-014-9290-y,10.1007/s10888-014-9290-y,,
de8b667f6a,10.1086%2F252428,10.1086/252428,,
e66d8e03d0,PMC4174108,10.1097/gox.0000000000000030,25289282,PMC4174108
bf9d3a2c39,10.1111%2Fj.1467-9914.2008.00415.x,10.1111/j.1467-9914.2008.00415.x,,
fe4b4e536f,10.1257%2F089533002760278811,10.1257/089533002760278811,,
ebc18302c1,10.1086%2F252420,10.1086/252420,,
f00951ea79,10.1257%2Fjep.6.1.3,10.1257/jep.6.1.3,,
b265173757,PMC4414101,10.5114/wiitm.2015.48695,25960789,PMC4414101
d6d99adc40,10.1086%2F252425,10.1086/252425,,
fd05eeaaea,PMC4414107,10.5114/wiitm.2015.49249,25960792,PMC4414107
d91bf4f659,PMC4679799,10.5114/pwki.2015.55602,26677381,PMC4679799
b39d542a42,10.1007%2Fs00181-015-1016-x,10.1007/s00181-015-1016-x,,
e2b22368ce,10.1086%2F252426,10.1086/252426,,
db4438e7ec,10.1257%2F089533006776526076,10.1257/089533006776526076,,
e7e2decfc0,10.1007%2Fs11293-014-9449-8,10.1007/s11293-014-9449-8,,
fc304d9910,10.1007%2Fs10272-017-0697-0,10.1007/s10272-017-0697-0,,
d50d71bdc5,PMC4310378,10.1161/jaha.114.000928,25012287,PMC4310378
a36d0c3a8d,10.1086%2F252418,10.1086/252418,,
d13da4a52b,10.1007%2Fs10888-015-9303-5,10.1007/s10888-015-9303-5,,
cbd010091a,PMC4530448,10.1136/bmjopen-2014-007454,26216150,PMC4530448
ce4585b524,PMC5110581,10.1007/s40257-016-0229-x,27815915,PMC5110581
e53a900b05,10.1002%2Fpam.21957,10.2139/ssrn.2476033,,
fb790e5af5,PMC3374137,,,PMC3374137
d06ad0cca6,10.1007%2Fs10258-009-0041-0,10.1007/s10258-009-0041-0,,
dcb1486081,10.1002%2Fpam.21962,10.2139/ssrn.2824442,,
f4de867e5b,10.1007%2Fbf02873950,10.1007%2Fbf02873950,,
ce13a69a90,10.3846%2Fbtp.2014.421,10.3846/btp.2014.421,,
fcb12aa72a,PMC5440028,10.2147/ndt.s114102,28553117,PMC5440028
b9b21a3a5a,10.1111%2Fecpo.12085,10.1111/ecpo.12085,,
abbc26de91,10.1086%2F252400,10.1086/252400,,
af13a1b496,10.1257%2F089533006776526058,10.1257/089533006776526058,17162836,
c744eb57e3,PMC3937109,10.2147/copd.s61948,,PMC3937109
eaae7df590,PMC4450657,10.2147/NDT.S79607,,PMC4450657
f048f53d84,10.1080%2F13504851.2017.1289880,10.1080/13504851.2017.1289880,,
e6b72518f3,PMC4435018,10.1590/S0036-46652015000200013,,PMC4435018
fc94f794fd,PMC3399460,10.3791/3462,22760029,PMC3399460
dbfd9c7935,10.1007%2Fs00191-017-0495-7,10.1007/s00191-017-0495-7,28736486,PMC5500671
d904d2aeb2,PMC4909517,10.1016/j.eucr.2016.04.015,27335801,PMC4909517
cdcf21917b,PMC5077443,,,PMC5077443
eb6b335c1f,10.1080%2F17421771003691582,10.1080/17421771003691582,,
e98aedd26b,10.1007%2Fs10644-016-9193-y,10.1007/s10644-016-9193-y,,
fe937b6160,10.1007%2Fs10888-011-9196-x,10.1007/s10888-011-9196-x,,
fda9db752f,10.1080%2F08853908.2017.1266871,10.1080/08853908.2017.1266871,,
e65ed3ddd0,PMC3984304,,,PMC3984304
dff2210d3c,PMC3392846,10.1136/amiajnl-2011-000751,22493049,PMC3392846
c44a52cca2,10.1257%2Fjep.22.1.217,10.1257/jep.22.1.217,,
db6b3bd758,10.1257%2Fjep.11.4.199,10.1257/jep.11.4.199,,
d3f2813f9d,PMC3082924,10.1085/jgp.201110648,21518832,PMC3082924
f00c68981a,10.1257%2Fjel.51.3.773,10.1257/jel.51.3.773,,
b26379d7b9,10.1257%2F089533005774357806,10.1257/089533005774357806,,
bb1d4bd1d2,10.1007%2Fs10797-007-9035-y,10.1007/s10797-007-9035-y,,
d4448a69c5,10.1007%2Fs10657-012-9302-y,10.1007/s10657-012-9302-y,,
bcff4a1d41,10.1257%2Fjep.15.4.101,10.1257/jep.15.4.101,,
f10a79a793,PMC4192806,10.3803/enm.2014.29.3.320,25309791,PMC4192806
d232917cd3,PMC3733301,10.1136/bmjopen-2013-002851,23906953,PMC3733301
a38018c51c,PMC5227663,10.4103/1008-682x.172818,26975482,PMC5227663
ea153863f9,10.1257%2Fjep.29.4.1,10.1257/jep.29.4.1,,
bcdace6444,10.1257%2Fjep.29.4.3,10.1257/jep.29.4.3,,
e3460e539f,10.1257%2F089533005774357815,10.1257/089533005774357815,,
e35723dcd3,10.1007%2Fs00191-007-0082-4,10.1007/s00191-007-0068-2,,
ceec84c34f,10.1257%2Fjep.6.3.199,10.1257/jep.12.3.183,,
e4c8076fda,10.1007%2Fs11127-010-9631-8,10.1007/s11127-010-9631-8,,
