schema_namespace,schema_sha256,quiz_task_uuid,task_url,tua_uuid,article_batch_name,article_number,article_filename,article_sha256,article_text_length,task_uuid,task_redundancy,taskrun_count,quiz_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,topic_name,question_label,question_text,answer_label,answer_content,answer_uuid,submitted_tua_uuid,answer_text,case_number,highlight_count,start_pos,end_pos,target_text
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,521cd50d-5bbb-4621-84d5-a24ea879bb9e,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/597,d2f59a63-abf1-4cdc-9e07-2c2e41907c4f,softcite_data/step1_txt/pmc/PMC1636350-4/text.txt.gz,100036,PMC1636350-4,09a1c5dc3d60cad01b5833afbadacceb8c46545ac3e20ff51d7f1aa7d6cbca13,3640,5d68d5d8-e092-4c1f-a374-9666a894d35c,3,3,45c61847-6fc8-4b00-bff4-ca247fdc1931,0ec9329e-6065-4434-be45-d262f259a789,39:08.7,50:46.9,698.232289,software details,T1.Q1,"Do you think the entity displayed in bold font on the left is properly classified as a specific piece of software? (i.e., not a general class of software)? (We encourage you to search the Internet to verify your answer. For example, you can use the word in bold text + ""software"" as your Google search terms or other search terms of your choice, find relevant information by reading the search results, and then make your judgment.)",T1.Q1.A1,Very likely this is a specific piece of software,955bb115-5511-4dbd-9ba2-685d44431e57,45c61847-6fc8-4b00-bff4-ca247fdc1931,Very likely this is a specific piece of software,0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,521cd50d-5bbb-4621-84d5-a24ea879bb9e,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/597,d2f59a63-abf1-4cdc-9e07-2c2e41907c4f,softcite_data/step1_txt/pmc/PMC1636350-4/text.txt.gz,100036,PMC1636350-4,09a1c5dc3d60cad01b5833afbadacceb8c46545ac3e20ff51d7f1aa7d6cbca13,3640,5d68d5d8-e092-4c1f-a374-9666a894d35c,3,3,e3ec3d87-4ce2-4449-a346-d0cf56572252,0ec9329e-6065-4434-be45-d262f259a789,39:08.7,50:46.9,698.232289,software details,T1.Q31,Please find and highlight the name of the software in/near the bolded text in the article on the left:,T1.Q31.A1,"Yes, Iâ€™ve found the name of the software in the article.",15eb0755-71dd-4316-af40-d92b9f39f670,e3ec3d87-4ce2-4449-a346-d0cf56572252,"Yes, Iâ€™ve found the name of the software in the article.",1,1,2825,2834,LiveBench
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,521cd50d-5bbb-4621-84d5-a24ea879bb9e,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/597,d2f59a63-abf1-4cdc-9e07-2c2e41907c4f,softcite_data/step1_txt/pmc/PMC1636350-4/text.txt.gz,100036,PMC1636350-4,09a1c5dc3d60cad01b5833afbadacceb8c46545ac3e20ff51d7f1aa7d6cbca13,3640,5d68d5d8-e092-4c1f-a374-9666a894d35c,3,3,d7910aec-b6a8-4e0f-86fc-4459385097e7,0ec9329e-6065-4434-be45-d262f259a789,39:08.7,50:46.9,698.232289,software details,T1.Q32,Please find and highlight the version number of the software near the bolded text on the left (e.g. - v34 - beta 0.3 - version 2.0 - 1.3.2):,T1.Q32.A2,"No, I cannot find the version number in the article.",c1cb0ee4-e9ab-41e2-bac5-4bf16f2aff92,d7910aec-b6a8-4e0f-86fc-4459385097e7,"No, I cannot find the version number in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,521cd50d-5bbb-4621-84d5-a24ea879bb9e,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/597,d2f59a63-abf1-4cdc-9e07-2c2e41907c4f,softcite_data/step1_txt/pmc/PMC1636350-4/text.txt.gz,100036,PMC1636350-4,09a1c5dc3d60cad01b5833afbadacceb8c46545ac3e20ff51d7f1aa7d6cbca13,3640,5d68d5d8-e092-4c1f-a374-9666a894d35c,3,3,fb968176-0c48-4fe1-9851-74f725ed9d86,0ec9329e-6065-4434-be45-d262f259a789,39:08.7,50:46.9,698.232289,software details,T1.Q33,Please find and highlight the version date of the software near the bolded text on the left (e.g. - May 2012 - 2004-02-11):,T1.Q33.A2,"No, I cannot find the version date in the article.",4a95b55c-e827-469c-848f-e9186dde0aeb,fb968176-0c48-4fe1-9851-74f725ed9d86,"No, I cannot find the version date in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,521cd50d-5bbb-4621-84d5-a24ea879bb9e,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/597,d2f59a63-abf1-4cdc-9e07-2c2e41907c4f,softcite_data/step1_txt/pmc/PMC1636350-4/text.txt.gz,100036,PMC1636350-4,09a1c5dc3d60cad01b5833afbadacceb8c46545ac3e20ff51d7f1aa7d6cbca13,3640,5d68d5d8-e092-4c1f-a374-9666a894d35c,3,3,9317cf68-4dd7-470a-b830-5930e63dc111,0ec9329e-6065-4434-be45-d262f259a789,39:08.7,50:46.9,698.232289,software details,T1.Q34,Please find and highlight any URL associated with the software near the bolded text on the left (It could be the URL of the software repository or the project landing page. e.g. - http://timat2.sourceforge.net):,T1.Q34.A2,"No, I cannot find any relevant URL in the article.",aa271936-436a-4d00-9492-43213998f9e5,9317cf68-4dd7-470a-b830-5930e63dc111,"No, I cannot find any relevant URL in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,521cd50d-5bbb-4621-84d5-a24ea879bb9e,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/597,d2f59a63-abf1-4cdc-9e07-2c2e41907c4f,softcite_data/step1_txt/pmc/PMC1636350-4/text.txt.gz,100036,PMC1636350-4,09a1c5dc3d60cad01b5833afbadacceb8c46545ac3e20ff51d7f1aa7d6cbca13,3640,5d68d5d8-e092-4c1f-a374-9666a894d35c,3,3,4cfaac42-3c1b-48c1-aeda-67f540bbcd64,0ec9329e-6065-4434-be45-d262f259a789,39:08.7,50:46.9,698.232289,software details,T1.Q35,"Please find and highlight the developer of the software near the bolded text on the left, it could be individuals or organizations. (e.g., - Microsoft - R Development Core Team - Neck, R., Hager, M., & Behrens, D.)",T1.Q35.A2,"No, I cannot find the developer information in the article.",e3bb67c0-e587-443e-8c9b-cd73a1ba108c,4cfaac42-3c1b-48c1-aeda-67f540bbcd64,"No, I cannot find the developer information in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,521cd50d-5bbb-4621-84d5-a24ea879bb9e,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/597,d2f59a63-abf1-4cdc-9e07-2c2e41907c4f,softcite_data/step1_txt/pmc/PMC1636350-4/text.txt.gz,100036,PMC1636350-4,09a1c5dc3d60cad01b5833afbadacceb8c46545ac3e20ff51d7f1aa7d6cbca13,3640,5d68d5d8-e092-4c1f-a374-9666a894d35c,3,3,ea46a2fe-daab-4d3c-9784-ad86ab868e4b,0ec9329e-6065-4434-be45-d262f259a789,39:08.7,50:46.9,698.232289,software details,T1.Q91,(optional) Please leave comments on what might be confusing and suggest ways we might clarify definitions or improve our prompts to better guide contributors' efforts.,T1.Q91.A1,placeholder answer for TEXT,54d12f42-2171-4640-be06-8d25fb8780d7,ea46a2fe-daab-4d3c-9784-ad86ab868e4b,,0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,56e84f58-6657-41b2-bf64-bf760e64d97b,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/598,9a97802a-1152-40ab-a978-b0e9a18afa30,softcite_data/step1_txt/pmc/PMC1636350-4/text.txt.gz,100036,PMC1636350-4,09a1c5dc3d60cad01b5833afbadacceb8c46545ac3e20ff51d7f1aa7d6cbca13,3640,51c778e9-98fd-43b1-b2af-2a503c495041,3,3,4cf3fb06-5e33-4571-b091-79c82f709985,0ec9329e-6065-4434-be45-d262f259a789,49:46.6,50:31.8,45.201033,software details,T1.Q1,"Do you think the entity displayed in bold font on the left is properly classified as a specific piece of software? (i.e., not a general class of software)? (We encourage you to search the Internet to verify your answer. For example, you can use the word in bold text + ""software"" as your Google search terms or other search terms of your choice, find relevant information by reading the search results, and then make your judgment.)",T1.Q1.A3,Equal chance it is or is not a specific piece of software,5c0c6e4b-b648-4f96-a48d-68925fddeac6,4cf3fb06-5e33-4571-b091-79c82f709985,Equal chance it is or is not a specific piece of software,0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,56e84f58-6657-41b2-bf64-bf760e64d97b,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/598,9a97802a-1152-40ab-a978-b0e9a18afa30,softcite_data/step1_txt/pmc/PMC1636350-4/text.txt.gz,100036,PMC1636350-4,09a1c5dc3d60cad01b5833afbadacceb8c46545ac3e20ff51d7f1aa7d6cbca13,3640,51c778e9-98fd-43b1-b2af-2a503c495041,3,3,db549eaa-c0bd-4967-bde6-72d37e4b67e3,0ec9329e-6065-4434-be45-d262f259a789,49:46.6,50:31.8,45.201033,software details,T1.Q31,Please find and highlight the name of the software in/near the bolded text in the article on the left:,T1.Q31.A1,"Yes, Iâ€™ve found the name of the software in the article.",15eb0755-71dd-4316-af40-d92b9f39f670,db549eaa-c0bd-4967-bde6-72d37e4b67e3,"Yes, Iâ€™ve found the name of the software in the article.",1,1,2913,2922,LiveBench
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,56e84f58-6657-41b2-bf64-bf760e64d97b,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/598,9a97802a-1152-40ab-a978-b0e9a18afa30,softcite_data/step1_txt/pmc/PMC1636350-4/text.txt.gz,100036,PMC1636350-4,09a1c5dc3d60cad01b5833afbadacceb8c46545ac3e20ff51d7f1aa7d6cbca13,3640,51c778e9-98fd-43b1-b2af-2a503c495041,3,3,8d1d48ad-da74-44a1-ab1b-861aff9c2a20,0ec9329e-6065-4434-be45-d262f259a789,49:46.6,50:31.8,45.201033,software details,T1.Q32,Please find and highlight the version number of the software near the bolded text on the left (e.g. - v34 - beta 0.3 - version 2.0 - 1.3.2):,T1.Q32.A2,"No, I cannot find the version number in the article.",c1cb0ee4-e9ab-41e2-bac5-4bf16f2aff92,8d1d48ad-da74-44a1-ab1b-861aff9c2a20,"No, I cannot find the version number in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,56e84f58-6657-41b2-bf64-bf760e64d97b,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/598,9a97802a-1152-40ab-a978-b0e9a18afa30,softcite_data/step1_txt/pmc/PMC1636350-4/text.txt.gz,100036,PMC1636350-4,09a1c5dc3d60cad01b5833afbadacceb8c46545ac3e20ff51d7f1aa7d6cbca13,3640,51c778e9-98fd-43b1-b2af-2a503c495041,3,3,f419abeb-62b2-4877-b532-08ac2eb19608,0ec9329e-6065-4434-be45-d262f259a789,49:46.6,50:31.8,45.201033,software details,T1.Q33,Please find and highlight the version date of the software near the bolded text on the left (e.g. - May 2012 - 2004-02-11):,T1.Q33.A2,"No, I cannot find the version date in the article.",4a95b55c-e827-469c-848f-e9186dde0aeb,f419abeb-62b2-4877-b532-08ac2eb19608,"No, I cannot find the version date in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,56e84f58-6657-41b2-bf64-bf760e64d97b,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/598,9a97802a-1152-40ab-a978-b0e9a18afa30,softcite_data/step1_txt/pmc/PMC1636350-4/text.txt.gz,100036,PMC1636350-4,09a1c5dc3d60cad01b5833afbadacceb8c46545ac3e20ff51d7f1aa7d6cbca13,3640,51c778e9-98fd-43b1-b2af-2a503c495041,3,3,b0e66034-7c24-45b4-b06c-06b56ed1d02b,0ec9329e-6065-4434-be45-d262f259a789,49:46.6,50:31.8,45.201033,software details,T1.Q34,Please find and highlight any URL associated with the software near the bolded text on the left (It could be the URL of the software repository or the project landing page. e.g. - http://timat2.sourceforge.net):,T1.Q34.A2,"No, I cannot find any relevant URL in the article.",aa271936-436a-4d00-9492-43213998f9e5,b0e66034-7c24-45b4-b06c-06b56ed1d02b,"No, I cannot find any relevant URL in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,56e84f58-6657-41b2-bf64-bf760e64d97b,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/598,9a97802a-1152-40ab-a978-b0e9a18afa30,softcite_data/step1_txt/pmc/PMC1636350-4/text.txt.gz,100036,PMC1636350-4,09a1c5dc3d60cad01b5833afbadacceb8c46545ac3e20ff51d7f1aa7d6cbca13,3640,51c778e9-98fd-43b1-b2af-2a503c495041,3,3,77c984cf-9202-4a1d-ad40-a9cc03e71034,0ec9329e-6065-4434-be45-d262f259a789,49:46.6,50:31.8,45.201033,software details,T1.Q35,"Please find and highlight the developer of the software near the bolded text on the left, it could be individuals or organizations. (e.g., - Microsoft - R Development Core Team - Neck, R., Hager, M., & Behrens, D.)",T1.Q35.A2,"No, I cannot find the developer information in the article.",e3bb67c0-e587-443e-8c9b-cd73a1ba108c,77c984cf-9202-4a1d-ad40-a9cc03e71034,"No, I cannot find the developer information in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,56e84f58-6657-41b2-bf64-bf760e64d97b,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/598,9a97802a-1152-40ab-a978-b0e9a18afa30,softcite_data/step1_txt/pmc/PMC1636350-4/text.txt.gz,100036,PMC1636350-4,09a1c5dc3d60cad01b5833afbadacceb8c46545ac3e20ff51d7f1aa7d6cbca13,3640,51c778e9-98fd-43b1-b2af-2a503c495041,3,3,52c6dd87-ce86-4df5-bfd3-52752b801408,0ec9329e-6065-4434-be45-d262f259a789,49:46.6,50:31.8,45.201033,software details,T1.Q91,(optional) Please leave comments on what might be confusing and suggest ways we might clarify definitions or improve our prompts to better guide contributors' efforts.,T1.Q91.A1,placeholder answer for TEXT,54d12f42-2171-4640-be06-8d25fb8780d7,52c6dd87-ce86-4df5-bfd3-52752b801408,,0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,cddefb1c-cf19-4c23-96ab-91365501a792,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/599,8edca21c-7a94-4516-ae3a-88a826620535,softcite_data/step1_txt/pmc/PMC1636350-5/text.txt.gz,100037,PMC1636350-5,1e63b772410ed20d9cc4f8bc127ec32ef835d005cdc32504cbd670d931e63c34,3894,93f7edce-e85e-40d2-bfec-78c577b76ecd,3,3,9910fa5e-207f-4e25-b3bf-3d9cf24ac3a2,0ec9329e-6065-4434-be45-d262f259a789,49:46.8,50:59.0,72.202719,software details,T1.Q1,"Do you think the entity displayed in bold font on the left is properly classified as a specific piece of software? (i.e., not a general class of software)? (We encourage you to search the Internet to verify your answer. For example, you can use the word in bold text + ""software"" as your Google search terms or other search terms of your choice, find relevant information by reading the search results, and then make your judgment.)",T1.Q1.A1,Very likely this is a specific piece of software,955bb115-5511-4dbd-9ba2-685d44431e57,9910fa5e-207f-4e25-b3bf-3d9cf24ac3a2,Very likely this is a specific piece of software,0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,cddefb1c-cf19-4c23-96ab-91365501a792,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/599,8edca21c-7a94-4516-ae3a-88a826620535,softcite_data/step1_txt/pmc/PMC1636350-5/text.txt.gz,100037,PMC1636350-5,1e63b772410ed20d9cc4f8bc127ec32ef835d005cdc32504cbd670d931e63c34,3894,93f7edce-e85e-40d2-bfec-78c577b76ecd,3,3,b473e9db-2012-4f37-ad7b-47f96b58929d,0ec9329e-6065-4434-be45-d262f259a789,49:46.8,50:59.0,72.202719,software details,T1.Q31,Please find and highlight the name of the software in/near the bolded text in the article on the left:,T1.Q31.A1,"Yes, Iâ€™ve found the name of the software in the article.",15eb0755-71dd-4316-af40-d92b9f39f670,b473e9db-2012-4f37-ad7b-47f96b58929d,"Yes, Iâ€™ve found the name of the software in the article.",1,1,4,11,MUMMALS
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,cddefb1c-cf19-4c23-96ab-91365501a792,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/599,8edca21c-7a94-4516-ae3a-88a826620535,softcite_data/step1_txt/pmc/PMC1636350-5/text.txt.gz,100037,PMC1636350-5,1e63b772410ed20d9cc4f8bc127ec32ef835d005cdc32504cbd670d931e63c34,3894,93f7edce-e85e-40d2-bfec-78c577b76ecd,3,3,4f4c50dc-c7fb-4328-83f1-ba0ad5c2e1b0,0ec9329e-6065-4434-be45-d262f259a789,49:46.8,50:59.0,72.202719,software details,T1.Q32,Please find and highlight the version number of the software near the bolded text on the left (e.g. - v34 - beta 0.3 - version 2.0 - 1.3.2):,T1.Q32.A2,"No, I cannot find the version number in the article.",c1cb0ee4-e9ab-41e2-bac5-4bf16f2aff92,4f4c50dc-c7fb-4328-83f1-ba0ad5c2e1b0,"No, I cannot find the version number in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,cddefb1c-cf19-4c23-96ab-91365501a792,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/599,8edca21c-7a94-4516-ae3a-88a826620535,softcite_data/step1_txt/pmc/PMC1636350-5/text.txt.gz,100037,PMC1636350-5,1e63b772410ed20d9cc4f8bc127ec32ef835d005cdc32504cbd670d931e63c34,3894,93f7edce-e85e-40d2-bfec-78c577b76ecd,3,3,1368d8e2-20c6-4220-9788-b80a7ac3c841,0ec9329e-6065-4434-be45-d262f259a789,49:46.8,50:59.0,72.202719,software details,T1.Q33,Please find and highlight the version date of the software near the bolded text on the left (e.g. - May 2012 - 2004-02-11):,T1.Q33.A2,"No, I cannot find the version date in the article.",4a95b55c-e827-469c-848f-e9186dde0aeb,1368d8e2-20c6-4220-9788-b80a7ac3c841,"No, I cannot find the version date in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,cddefb1c-cf19-4c23-96ab-91365501a792,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/599,8edca21c-7a94-4516-ae3a-88a826620535,softcite_data/step1_txt/pmc/PMC1636350-5/text.txt.gz,100037,PMC1636350-5,1e63b772410ed20d9cc4f8bc127ec32ef835d005cdc32504cbd670d931e63c34,3894,93f7edce-e85e-40d2-bfec-78c577b76ecd,3,3,bb44f42a-cec0-476d-9c1d-32a8f774b838,0ec9329e-6065-4434-be45-d262f259a789,49:46.8,50:59.0,72.202719,software details,T1.Q34,Please find and highlight any URL associated with the software near the bolded text on the left (It could be the URL of the software repository or the project landing page. e.g. - http://timat2.sourceforge.net):,T1.Q34.A1,"Yes, Iâ€™ve found the URL in the article.",5477eaf7-5128-4f1f-873e-d0326f4aab31,bb44f42a-cec0-476d-9c1d-32a8f774b838,"Yes, Iâ€™ve found the URL in the article.",1,1,49,81,http://prodata.swmed.edu/mummals
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,cddefb1c-cf19-4c23-96ab-91365501a792,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/599,8edca21c-7a94-4516-ae3a-88a826620535,softcite_data/step1_txt/pmc/PMC1636350-5/text.txt.gz,100037,PMC1636350-5,1e63b772410ed20d9cc4f8bc127ec32ef835d005cdc32504cbd670d931e63c34,3894,93f7edce-e85e-40d2-bfec-78c577b76ecd,3,3,ce12acde-967d-46df-a878-0ed9ea09c895,0ec9329e-6065-4434-be45-d262f259a789,49:46.8,50:59.0,72.202719,software details,T1.Q35,"Please find and highlight the developer of the software near the bolded text on the left, it could be individuals or organizations. (e.g., - Microsoft - R Development Core Team - Neck, R., Hager, M., & Behrens, D.)",T1.Q35.A2,"No, I cannot find the developer information in the article.",e3bb67c0-e587-443e-8c9b-cd73a1ba108c,ce12acde-967d-46df-a878-0ed9ea09c895,"No, I cannot find the developer information in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,cddefb1c-cf19-4c23-96ab-91365501a792,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/599,8edca21c-7a94-4516-ae3a-88a826620535,softcite_data/step1_txt/pmc/PMC1636350-5/text.txt.gz,100037,PMC1636350-5,1e63b772410ed20d9cc4f8bc127ec32ef835d005cdc32504cbd670d931e63c34,3894,93f7edce-e85e-40d2-bfec-78c577b76ecd,3,3,8543631b-e824-492a-ba7b-d5c41c45aa35,0ec9329e-6065-4434-be45-d262f259a789,49:46.8,50:59.0,72.202719,software details,T1.Q91,(optional) Please leave comments on what might be confusing and suggest ways we might clarify definitions or improve our prompts to better guide contributors' efforts.,T1.Q91.A1,placeholder answer for TEXT,54d12f42-2171-4640-be06-8d25fb8780d7,8543631b-e824-492a-ba7b-d5c41c45aa35,,0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,6e3ef1cf-1080-4d82-ae28-edbe6da4d965,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/600,9ce972b2-724a-4588-b066-a95c876a3887,softcite_data/step1_txt/pmc/PMC1636350-5/text.txt.gz,100037,PMC1636350-5,1e63b772410ed20d9cc4f8bc127ec32ef835d005cdc32504cbd670d931e63c34,3894,a0f3e131-0f56-40c1-8a6c-07da779e56e2,3,3,0f6e15af-a607-4355-a16c-d2ab51a8590c,0ec9329e-6065-4434-be45-d262f259a789,50:32.1,51:30.7,58.575732,software details,T1.Q1,"Do you think the entity displayed in bold font on the left is properly classified as a specific piece of software? (i.e., not a general class of software)? (We encourage you to search the Internet to verify your answer. For example, you can use the word in bold text + ""software"" as your Google search terms or other search terms of your choice, find relevant information by reading the search results, and then make your judgment.)",T1.Q1.A1,Very likely this is a specific piece of software,955bb115-5511-4dbd-9ba2-685d44431e57,0f6e15af-a607-4355-a16c-d2ab51a8590c,Very likely this is a specific piece of software,0,0,,,
